,station_id,Review,accessibility and availability_positive,amenities and location_positive,charging speed and efficiency_positive,compatibility and connectivity_positive,customer service_positive,ease of use_positive,payment Options_positive,price and cost_positive,queue and waiting time_positive,reliability and maintenance_positive,safety_positive,user-interface and mobile app_positive,accessibility and availability_negative,amenities and location_negative,charging speed and efficiency_negative,compatibility and connectivity_negative,customer service_negative,ease of use_negative,payment Options_negative,price and cost_negative,queue and waiting time_negative,reliability and maintenance_negative,safety_negative,user-interface and mobile app_negative
4266,1978,This is a pretty good Tesla charging spot. Only need is some breakfast/coffee place for the early morning charge. Other than that there’s a lot to explore and knock some things off your to do list. There are a ton of stations which is great. We used this location a number of time during our Bay Area trip as it’s the last place to charge before heading to the Coast.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,1350,Chestnut Hill shopping plaza and a pond and trail to walk while you charge. Great spot,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3351,1577,Good location. Just off frontage road.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10166,990,"Ever since the charging stations were replaced, I have been unable to eat a charge without contacting the help line. At my last visit only one of the four charges worked and there was a line to use it. This needs to be fixed. It is the worst.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5456,2542,"Bathrooms - Clean. Foods - It's Sheetz, so solid. Perfect location. Right off the highway, right in front of the store. Easy access. Trash cans right near the chargers!!! 👍👍👍",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4268,1979,"Fine, decent location. Small and busy, but there was a stall. Unfortunately there's no way to use all the plugs at the same time. Also, plug and charge doesn't work, and on top of that, the phone tap readers are all down. Reliability is a major issue with Electrify America.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7830,3646,Good/only fast DC charger in the area.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3085,1457,Free,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,1504,Brand New. Easy access from the highway. Nice marketplace to grab a few things while you charge.,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537,1652,There were plenty of stalls to charge at.  As it got close to 4pm it started to get busy with many of the stalls being used.  Easy on and off of 96 expressway.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10532,1438,Angled parking and charger set-up makes connecting at some chargers difficult. Two stations were not working.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7097,3294,"Good location right along with sheetz gas station. Easy access, sheetz have fresh food and clean restroom too!",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4238,1965,"They were working on two of the four charging stations and the other two were either blocked or in use. Bummer. We went to TARGET. Afterwards we cruised back and we're able to access a charging station. The other two were still being worked on for a few minutes, then the crew left! My daughter hopped in an happily said that the kiosk said that this charging session was free!!! RIGHT ON",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7730,3601,DC Fast charging is excellent and will revisit this ChargePoint again. $6 gave me 61 additional miles of range on the 2021 Chevy Bolt.,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3248,1537,"Excellent charger setup, and well-designed location for getting most vehicles to the chargers.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11177,2420,Charging session was interrupted and I had to start over again,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10101,904,"Second time there and the chargers are slowed down drastically. I charged for 18 minutes and got 2 miles or 1kwh. I called them because this was the second time it happened. They offered to refund me, but what about the 18 mins I sat here waiting for the charge. My car is usually charged in less than that at a true level 3 charger. Not happy.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8214,3839,All chargers were up and running it's right next to a Wawa so you can use the bathroom grab a drink while you wait,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3800,1770,Convenient location. Thank you Shelby.,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2488,1183,"I got a real charge out of this experience! If you own any mode of transportation that requires electricity , why not use these provided charging stations!?!",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,2086,This will become the go to place to charge any year of Nissan Leaf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11304,2583,This is a 120V charging station and I was hoping to be connected to a 240V. I got some juice but wasn't what I expected.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5088,2361,"Great location for a supercharger in the Ruby Tuesday parking lot. Well lit, easy in and out and super convenient off Route 80. Other food options nearby, Wendy’s, Cracker Barrel.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,116,Tesla supercharger here was great. No problems or wait. Wish they had others South and East of downtown. Starbucks and Quaker steak are walkable food options. 2 trips there and we've done both.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11987,3706,Use app to confirm if it is working. Two weeks ago I was able to charge. Went the other night and they are offline - I notice on app they are still off today.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4245,1968,Very convenient and helpful,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11647,3112,"No charge to be had.  Requires “liberty hydra” app, and if you go to the trouble you will find this charger is dead.  Please don’t waste your time and miles trying to get charge here.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9069,4293,"Fun for the whole family while you charge. There is wine and gift store with tastings, ice cream, carousel, and choo choo train for the kids, and a restaurant. Restrooms are located in the gift/wine store. Peacocks are walking all around.",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8871,4175,"1100mi/hr charging.   Briefly.
Still,  really high power",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12123,3976,Cars are blocking the chargers and can’t access them.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10110,918,"Charging is no longer free, and there may be a 'parking fee' as high as $0.20/min that kicks in during the day.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12075,3891,"-Stop at the pilot truck stop before going here.-

Museum is never open in the bathrooms are always locked.

Slept on the walkway and got body slammed into the concrete, trucked my head but....ow.

Whoever runs this Museum apparently can't be bothered to come in, or salt the walkway.

No amenities at this charger, sometimes you can charm the hotel behind you, or walk over the bridge to the Pilot truck stop.

Charger is expensive 40 cents KWh, V2 charger, expect a 25+ dollar charging session.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1952,934,"For the love cheesecake and Bridgerton, please change location of this station to next the Logan’s roadhouse! 2 of the 4 charging stations were working, but I am sure the other two stations can be reset, and they’ll work just fine. Fyi the Tesla charger is one of the broken stations.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11821,3443,Came two separate days and stations were out of commission,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6863,3189,I just wanted to see what it looked like. It's cool because it's a filling station for electric vehicles.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7587,3536,"On east side of building, no shade in the morning. Well stocked grocery store, newer model EA towers with longer charging cords.",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4132,1917,"Good spot to charge next to the highway. Pizza, Taco Bell, Burger King, and Grocery store in the parking lot.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6453,3009,High Speed EFACEC QC50 charger.  Gives 125A.  (>130 mi/hr to a Bolt EV).  The charger is in the Stop n Shop parking lot.  Dining and shopping nearby.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10814,1876,Only one charging gun at station,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015,1429,Chargers work well. Lots of other places to park if you need to wait for a charger to open up. Parking in a charging stall after charging has completed is limited to 30 minutes.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8717,4090,"It has 8 stalls super charger. They locates behind the gas station. There are McDonald ,Subway, and Tim Horton closed-by. But only Tim Horton is open 24 hours with limited items available for late night. If you need washroom, you can go to Tim Horton if it is late otherwise, subway also has washroom available.",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7902,3673,New. Very nice. At least 6 charging stations,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,1411,Convenient location. Fast charging. No cheap,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8660,4061,During daylight hours it is a decent stop. Bathrooms at Wendy's are passable. However please note we arrived early morning when Wendy's stated it was open but the dining area was not.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2102,1009,Fast charging and great location near  a Walmart grocery and Sheetz with well made specialty coffees.,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5816,2718,"High charging speeds. Pretty clean bathroom. Gas station, truck stop restaurant. Subway and McGross across busy road.
Only Telsa there. A VW did come back in, attempted to charge then left???",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3819,1777,One of the fastest EVgo charger stations I've been too,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,882,"Had to wait for a charge spot, both were in use. Worked well when one spot opened up.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5628,2630,A little off the interstate. Just need to grab food/stop at a convenience store before heading there. Not really walkable. But great spot to charge and go to the bathroom in the hotel.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11817,3437,It’s closed!! As of 11/15/2022 this is fenced and closed off. Used this station with no problem a few days earlier and it really messed up my driving plan when it was closed on my way back home.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2083,1002,"Would have given it 5 star's but the chargers were being unusually difficult, had to call customer service twice. The staff at electrify America were polite as usual, but considering that both of my 30 minute charges ended up burning up over 3 hours of my time, I'm not a super happy camper. Hoping the chargers start working as well as the support staff.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8135,3795,Awesome spot :-) Giant rest area with a bunch of food choices....fast charging speed.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8818,4140,7 Tesla super chargers and 3 regular FLO fast chargers. Nice set up. Even has a garbage can.,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9217,4383,Fast charging of mustang Mach E,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,1855,"Waiting for a seat at last dog and decided to go down the parking lot to charge. Never used evgo, finally got a use for my CHAdemo adapter. This charger has a Tesla cable but it doesn't appear to work or be active unless I'm just doing something wrong (hence using Chademo).",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,663,Two Tesla specific chargers and three other EV chargers. Speed 40 miles per charging hour. Two of the 5 were ICE'd but it didn't matter so we didnt complain. Wish spaces were a little bit wider. It was tight squeeze. Hotel is nice. Elevators go from parking to room.,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,149,Finally a Tesla Supercharger in PCB! 8 new stalls which were all open both times we visited. The convenience store located next to the chargers is extremely clean and has a great selection of refreshments.,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,378,Charger 3 was complimentary — charger 1 and 10 were disabled.   Overall a great place to charge.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8061,3755,EvGo is probably one of the most reliable EV charger out here tbh. Never had any issues with them. Very to use card as well.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8008,3727,Nice touch having charging stations here for electric cars.   We need more of these.  Thank you.,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,1841,You will be happy to know that Woodman's now has additional electronic vehicle charging which includes Tesla Supercharges! They're located directly behind the petrol station ⛽️ If you found this to be helpful hit the 👍,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10046,818,Does not work and the app doesn't show broken. Need to find a charging spot now,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7633,3564,50 amp charger in a nice location.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7537,3503,"Bring peak ""Tesla"" to the Outer Banks. As usual, these are all the way across the parking lot from the grocery store but there is kombucha...",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,300,None available at site on 12/6/22.  Not working.  Two were working at 711 south off  I95.  Advice don't go below 50 range looking to recharge.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4051,1879,"This is a great place to charge up!  Never have to wait as there are 10 spaces with two 350 kW stations.  Nice place to stop and have something to eat.  Full charge will be done by the time you finish lunch/dinner.

Edit:  This is my 3rd time here.  2nd and 3rd time there were problems. Never had a smooth time but today’s was even worse. Station 3 would not work. Screen said timed out, please remove plug and re insert. Plug would not come out. Had to check owners manual on how to remove plug. Emergency removal was locking and unlocking car 3 times. That worked!
The guy next to me says there are problems here all the time. He just finished charging and said to use his. I did and it worked. Got almost 150Kw.

Edit:  This is my 4th time here, 8-11-22 at 7:22 pm, it was even worse then my 3rd time.  Same problems as 3rd time only more chargers not working.  Many had no screens working, some said out of order. It just seems impossible to get a smooth charge.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10125,946,Stopped by and all 4 charging spots were occupied by non-EVs. They unwisely selected the very best parking spots for access to the grocery store. Would you really expect people to avoid temptation to park there for convenience? Placement of these charges ignores real world considerations. And of course no enforcement - who wants to get parking lot-raged over that thankless job?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7324,3403,"The chargers both work and are free, but they are located for the convenience of the power company not drivers.  Would be better if near a grocery store, resteraunts, coffee shop, restrooms, etc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,1800,Located at the Sheetz station. Very close to James Madison University.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2195,1047,"Evgo really needs to make their app easier to use. I spent twenty minutes in the freezing cold trying to get a session started, only to find out it was a stupid update I needed to make in my info. This station seems to work fine, but the app/payment infrastructure needs a lot of work.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9578,142,Address is not correct. Go to the parking lot directly left of the CVS pharmacy at Mashpee Commons.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11051,2222,"Same experience as everyone else here:
* It's broken and clearly has been for months
* There is no indication on the app it's out of service, just fails to work
* EVgo support says to go to Portland (30mi away!) to charge 😒",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2416,1154,"Great convenient location! Works every time. Was able to charge upto 202 KW multiple times.

100 stars.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6323,2942,"Great location. Tons of food, stores and the charge rate was 90+ kw. Chik fill a within easy walking distance in addition to many other places to grab a bite. This location surpasses the Glen Allen supercharger.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
